Time,microgrid_1_bus_0,microgrid_1_bus_1,microgrid_1_bus_2,microgrid_1_bus_3,microgrid_1_bus_4,microgrid_1_bus_5,microgrid_1_bus_6,microgrid_1_bus_7,microgrid_1_bus_8,microgrid_1_bus_9
2013-03-04 13:00:00,37.06205965805578,55.25559084979092,55.412566960159644,59.603829107004586,53.780015412324914,44.22017029086961,12.32262466394485,58.08116083642796,56.77825912036755,40.12309381024591
2013-03-04 14:00:00,38.330846228769836,57.14721674090209,57.30956678846147,61.644313058296945,55.621126293843915,45.73400839747761,12.744478733411402,60.06951759697095,58.722012202228086,41.496672156177766
2013-03-04 15:00:00,69.04284486588028,102.93554168907185,103.22797220523398,111.03586698676301,100.18669483714778,82.37767640287369,22.95579551872767,108.19929097999031,105.77211769584457,74.74523993104195
2013-03-04 16:00:00,105.93092131403695,157.93174206921222,158.38041179099977,170.35989336272695,153.7142466844094,126.39026062754854,35.22057316032148,166.00779706138786,162.28383837055134,114.67998088889388
2013-03-04 17:00:00,132.72892258151293,197.8847130397821,198.44688552000875,213.4568907420604,192.60029172565157,158.36398767984835,44.130539697792315,208.00381768386188,203.33778609798065,143.6912859459327
2013-03-04 18:00:00,158.75430688669675,236.68579425716757,237.3581970817618,255.31135249842765,230.36520770598187,189.4158756881935,52.78362173064674,248.78904509986367,243.20810165573158,171.86616196628418
2013-03-04 19:00:00,129.32288310530814,192.80667027983256,193.35441650221847,207.97924063992167,187.65785578940523,154.30011084610464,42.99807845729221,202.66610228277858,198.1198086369757,140.00393444183297
2013-03-04 20:00:00,78.32854411313762,116.77953209582569,117.11129213018883,125.9692850476847,113.66098777281218,93.45680168009687,26.04316269750658,122.75121271436224,119.99760442914817,84.79786478321888
2013-03-04 21:00:00,86.87049737534618,129.51467630716584,129.88261572849302,139.7065982779286,126.0560457466904,103.6485349878654,28.88324457418329,136.137585891055,133.08368869403947,94.04531609122611
2013-03-04 22:00:00,89.79635399061989,133.87681747013215,134.25714933794504,144.41201020854882,130.30169791269114,107.13948716288702,29.856051623310723,140.72279109076393,137.56603658791707,97.21282541297097
2013-03-04 23:00:00,61.16639290472703,91.19258916757272,91.4516590231624,98.36882416740727,88.75733252502958,72.97997831961715,20.336983663791074,95.85584656818723,93.70556676679277,66.2182550887261
2013-03-05 00:00:00,44.12415709550466,65.78442735119712,65.97131492889939,70.96121325354986,64.02768412079584,52.64623063872793,14.670674849627767,69.1484037498379,67.5972368549091,47.76846486069883
2013-03-05 01:00:00,48.34960775427461,72.08412507202314,72.28890951825048,77.75665423252042,70.15915127748616,57.687778502241244,16.075579028846068,75.77024510411523,74.07053420042833,52.34290445570771
2013-03-05 02:00:00,44.23066818723183,65.94322406567389,66.13056277040592,71.13250618675106,64.18224024119283,52.77331312301231,14.706088321464204,69.31532075085039,67.76040950157456,47.88377292950638
2013-03-05 03:00:00,41.91676077279204,62.4934341042897,62.67097226935871,67.41124127670113,60.82457535264106,50.01250109993866,13.936745957916878,65.68912107553179,64.21555430545905,45.378754991637635
2013-03-05 04:00:00,33.686452654421615,50.22291967114108,50.365598420206815,54.175121020262125,48.88173942992311,40.192603611819436,11.200281801660722,52.79113715432443,51.60690353707877,36.46868826120358
2013-03-05 05:00:00,30.62792167113268,45.66297513019358,45.7926994913589,49.25633993447302,44.44356613523955,36.5433525402714,10.183362351477829,47.99801363116939,46.92130143349721,33.157546713856476
2013-03-05 06:00:00,34.504760571470385,51.44292978042175,51.58907446729795,55.491137606892444,50.06916972378549,41.16895829302502,11.472357919781555,54.073534144193324,52.86053324312088,37.35458196555625
2013-03-05 07:00:00,65.81634562054869,98.12517432627337,98.40393902606391,105.84695651047159,95.5047861482422,78.52801593099775,21.883028933558123,103.14293892250326,100.8291919142417,71.25225726646441
2013-03-05 08:00:00,81.79763848018227,121.9515829945962,122.2980363553763,131.54834108820506,118.69492140326324,97.59591173175497,27.196588821238073,128.18774348863806,125.31218059416321,88.55347901539429
2013-03-05 09:00:00,69.30997259988507,103.33380074188712,103.62736267581293,111.46546631163221,100.57431856298446,82.69639678690228,23.04461181317653,108.6179155525518,106.18135150096754,75.03443031143848
2013-03-05 10:00:00,74.32965800493682,110.81761803362035,111.13244081212495,119.53820899819786,107.85828391567708,88.68557670474674,24.713588112611355,116.48442804670321,113.87139898511501,80.46870218577659
2013-03-05 11:00:00,71.79588401576981,107.04003038352808,107.34412137893582,115.46335095632276,104.18157502669523,85.66243340636323,23.87114313950839,112.51366830086758,109.98971303898325,77.72565842622096
2013-03-05 12:00:00,58.35281756282686,86.99784744648477,87.24500042218502,93.84398487338144,84.67460947490251,69.62299325475784,19.401508592468904,91.44660100908911,89.3952313107771,63.17230058898156
2013-03-05 13:00:00,33.572803229821865,50.05348046123379,50.19567784890775,53.99234809980247,48.71682501709857,40.05700410775442,11.16249493240583,52.61303343936506,51.4327951216712,36.345652289464084
2013-03-05 14:00:00,32.8181536623849,48.92837818364881,49.06737925803418,52.778707944123454,47.62176808442638,39.15660265435759,10.911584339251226,51.4303975225854,50.27668860518687,35.528674612899536
2013-03-05 15:00:00,67.1946651207768,100.1801021707473,100.46470473373238,108.06359316543396,97.50483807868758,80.17254199289636,22.341301194328587,105.3029483044787,102.94074703170256,72.74441509898583
2013-03-05 16:00:00,103.07895685589868,153.6797662569942,154.1163565020425,165.77331604483157,149.57581795354042,122.98747203010021,34.27233423628991,161.53839066786327,157.91469163396255,111.59246663434013
2013-03-05 17:00:00,140.04191214973125,208.78760303560102,209.38074963513398,225.21776384266397,203.21202499999126,167.08939708843414,46.56200806333716,219.4642418271943,214.54112505107074,151.60827084062393
2013-03-05 18:00:00,144.38242080003494,215.25883998988692,215.87037078531273,232.19824302318202,209.51045051288426,172.26822507145212,48.005167440926485,226.26639430755162,221.19068870551735,156.30727131083836
2013-03-05 19:00:00,140.37775673502352,209.28831160833667,209.8828806754058,225.7578747661518,203.69936237788679,167.49010619337625,46.67367176492735,219.99055481558116,215.05563155890732,151.97185354287174
2013-03-05 20:00:00,80.1082378132097,119.43286620182047,119.77216411716655,128.8314184569069,116.24346579756732,95.58022275299099,26.634886354667348,125.54022867804994,122.72405598067746,86.72454716245828
2013-03-05 21:00:00,79.04827991129879,117.85258165513416,118.18739012574534,127.12677629106376,114.7053820313891,94.31554617116845,26.282464942977363,123.87913412613536,121.10022382006258,85.57704508821675
2013-03-05 22:00:00,70.61557666865001,105.28031760849134,105.5794094198791,113.56516078393228,102.46885458144641,84.25416326793184,23.47870719393912,110.66397021347102,108.18150817895261,76.44786699071133
2013-03-05 23:00:00,61.999741422654054,92.43502321378327,92.6976227115497,99.70902930191338,89.96658793477883,73.97427852080325,20.614060574664734,97.161814173579,94.98223834211764,67.12043162909944
2013-03-06 00:00:00,54.78682561503214,81.6813325560835,81.91338179629965,88.10909651007076,79.50006969805173,65.36827096888842,18.215865356967484,85.85821887997415,83.93221018618013,59.311785799247005
2013-03-06 01:00:00,56.009541409166445,83.5042718171393,83.74149986207436,90.07548866184032,81.2743281947498,66.82714025820495,18.622401527401806,87.77437662597029,85.80538385300935,60.63548828540002
2013-03-06 02:00:00,44.40421361499235,66.20196184869678,66.39003560394876,71.41160486917661,64.43406854932817,52.98037685448262,14.763789787280388,69.58728944323241,68.02627727464098,48.071651842405956
2013-03-06 03:00:00,41.46503054487642,61.81995235830793,61.99557722296221,66.68476110923159,60.169078630557664,49.47352437311177,13.786551875361285,64.98119992208504,63.523513545454485,44.889715405634966
2013-03-06 04:00:00,30.007044764151477,44.737313667858196,44.864408308960066,48.257835226379996,43.54262404150062,35.80256039839675,9.976929326496785,47.02501720769186,45.97013168654634,32.485390265637946
2013-03-06 05:00:00,30.751095596225138,45.846614357777426,45.976860421293836,49.454430317182066,44.62230136072314,36.69031609257358,10.22431598603843,48.19104350107286,47.11000117388664,33.2908938347952
2013-03-06 06:00:00,28.991532200340227,43.223292395255235,43.34608583955993,46.62467080249549,42.06903401879104,34.59091326063466,9.639285377919135,45.43357439273988,44.41438880501085,31.386004364281927
2013-03-06 07:00:00,68.93765075571064,102.77870845408786,103.07069342128698,110.8666920455033,100.0340497624162,82.25216525999019,22.920819925130388,108.0344378636719,105.61096263591926,74.63135761609334
2013-03-06 08:00:00,77.42085394270211,115.42626254905186,115.75417806765711,124.50952241441759,112.34385667416241,92.37380159110201,25.741368210512984,121.32874188394656,118.6070430795229,83.8152065555047
2013-03-06 09:00:00,76.71115098426353,114.36817088716968,114.69308046355368,123.36816615300663,111.31402086916005,91.52702766737416,25.505401746144376,120.21654326208179,117.51979377809454,83.04688772375162
2013-03-06 10:00:00,71.69111602499235,106.88383244725671,107.18747969852733,115.29486130745276,104.02954828531293,85.53743068293244,23.836309224743328,112.3494829701278,109.82921078458169,77.61223742476936
2013-03-06 11:00:00,63.66927480309039,94.92411999444226,95.19379078988102,102.39400102809581,92.38921451731795,75.96626307509769,21.169157441942378,99.77819431233989,97.5399267101982,68.92785531414614
2013-03-06 12:00:00,60.74438735699352,90.56342375968539,90.82070621354814,97.69014773168337,88.14496869337562,72.47646725313459,20.196672628225294,95.19450792921477,93.05906356215401,65.76139520731701
2013-03-06 13:00:00,39.50258781878532,58.8941588827295,59.06147183410089,63.528727635717026,57.32141713983843,47.13205840132074,13.134066682654163,61.90579200741454,60.51709451103199,42.76519037052745
2013-03-06 14:00:00,38.04516849271478,56.721301607097004,56.88244166848081,61.18488130742822,55.20658503008931,45.39315529181599,12.649494818628167,59.62182271200538,58.284360202519856,41.18739968969885
2013-03-06 15:00:00,69.54330777864277,103.68167868734542,103.97622891088902,111.840719879503,100.91290658603563,82.9747979722307,23.1221925481722,108.98358271113014,106.5388158557183,75.28703713774287
2013-03-06 16:00:00,109.90798771117356,163.86112526189368,164.32663982229678,176.75587858505975,159.4852883941045,131.13545166555525,36.5428929916439,172.24038734914961,168.37661649780384,118.98552163903416
2013-03-06 17:00:00,144.96545012592034,216.1280747324183,216.7420749447263,233.13588061335008,210.35647273672305,172.96385980716545,48.19901666617851,227.18007855396243,222.08387679180598,156.93845426592648
2013-03-06 18:00:00,137.82365460412927,205.4804168600318,206.06416804429327,221.65032466407408,199.99315572797414,164.4427086064516,45.82446796452414,215.987938176738,211.14280334736793,149.20680269722766
2013-03-06 19:00:00,139.62181717190762,208.16128608433496,208.75265337434726,224.54216001767608,202.60243355821922,166.5881655964692,46.422332265966745,218.80589730455665,213.89754879745442,151.15347932714778
2013-03-06 20:00:00,81.75300467008131,121.88503872879552,122.23130304336597,131.47656024239677,118.63015417183338,97.54265741449346,27.18174869377968,128.11779639106348,125.24380258012883,88.50515880420494
2013-03-06 21:00:00,67.14192974097578,100.10147932580888,100.38585852843902,107.97878323866372,97.42831482108558,80.10962138091011,22.323767406465898,105.22030497315139,102.85995759132123,72.68732419226349
2013-03-06 22:00:00,66.89004299503735,99.72594296591761,100.00925530388896,107.5736947277242,97.06280698898686,79.80908560653123,22.240018530751513,104.82556504940204,102.47407264423978,72.41463358547881
2013-03-06 23:00:00,61.6997384260772,91.9877506394713,92.24907947651525,99.22655942558879,89.53125957125815,73.61633339528143,20.514313707950276,96.69166970626245,94.52264035879764,66.79565074843427
